id, k, eigs, ri, voi
45000, 39, 2, 0.769867, 4.981207
45000, 39, 6, 0.794547, 3.798794
45000, 39, 10, 0.797573, 3.569076
45000, 39, 14, 0.797074, 3.532295
45000, 39, 18, 0.793112, 3.625963
45000, 39, 22, 0.789155, 3.567071
45000, 39, 26, 0.787883, 3.586662
45000, 39, 30, 0.782523, 3.589454
45000, 39, 34, 0.779381, 3.600206
45000, 39, 38, 0.778919, 3.523768
45000, 39, 39, 0.773865, 3.496606
48017, 10, 2, 0.751040, 2.872093
48017, 10, 3, 0.755394, 2.716432
48017, 10, 4, 0.771871, 2.597072
48017, 10, 5, 0.774521, 2.550264
48017, 10, 6, 0.784622, 2.325632
48017, 10, 7, 0.793325, 2.181893
48017, 10, 8, 0.648178, 2.717732
48017, 10, 9, 0.634493, 2.704161
48017, 10, 10, 0.616122, 2.661761
48025, 26, 2, 0.677224, 3.661615
48025, 26, 5, 0.673211, 3.606288
48025, 26, 8, 0.670037, 3.588043
48025, 26, 11, 0.669702, 3.456824
48025, 26, 14, 0.663421, 3.456834
48025, 26, 17, 0.662177, 3.471782
48025, 26, 20, 0.667943, 3.313328
48025, 26, 23, 0.658398, 3.440716
48025, 26, 26, 0.651775, 3.471354
49024, 6, 2, 0.775134, 2.423941
49024, 6, 3, 0.783160, 1.891997
49024, 6, 4, 0.792359, 1.977990
49024, 6, 5, 0.841115, 1.668876
49024, 6, 6, 0.854710, 1.482185
5096, 19, 2, 0.863220, 3.866572
5096, 19, 4, 0.900935, 2.586187
5096, 19, 6, 0.912086, 2.242607
5096, 19, 8, 0.911407, 2.339744
5096, 19, 10, 0.921122, 2.076608
5096, 19, 12, 0.912673, 2.284015
5096, 19, 14, 0.902434, 2.361223
5096, 19, 16, 0.898469, 2.451014
5096, 19, 18, 0.893890, 2.484446
5096, 19, 19, 0.906722, 2.147495
51084, 35, 2, 0.863893, 4.502553
51084, 35, 6, 0.881502, 2.988138
51084, 35, 10, 0.882841, 2.641686
51084, 35, 14, 0.881568, 2.680089
51084, 35, 18, 0.877356, 2.597127
51084, 35, 22, 0.873878, 2.613027
51084, 35, 26, 0.861515, 2.649838
51084, 35, 30, 0.849790, 2.761797
51084, 35, 34, 0.833276, 2.910038
51084, 35, 35, 0.830283, 2.796490
6046, 23, 2, 0.850533, 4.842510
6046, 23, 5, 0.876637, 3.118906
6046, 23, 8, 0.887816, 2.835197
6046, 23, 11, 0.891984, 2.657099
6046, 23, 14, 0.887152, 2.708888
6046, 23, 17, 0.885207, 2.677333
6046, 23, 20, 0.877755, 2.627056
6046, 23, 23, 0.865758, 2.727804
61034, 27, 2, 0.740237, 4.652493
61034, 27, 5, 0.761427, 3.439369
61034, 27, 8, 0.761518, 3.159171
61034, 27, 11, 0.760030, 3.313744
61034, 27, 14, 0.755653, 3.146737
61034, 27, 17, 0.748729, 3.227198
61034, 27, 20, 0.744290, 3.237852
61034, 27, 23, 0.746586, 3.190103
61034, 27, 26, 0.731117, 3.162663
61034, 27, 27, 0.732710, 3.141468
64061, 17, 2, 0.794700, 4.025683
64061, 17, 4, 0.792310, 3.415901
64061, 17, 6, 0.803378, 3.329296
64061, 17, 8, 0.811686, 3.077223
64061, 17, 10, 0.809696, 2.969389
64061, 17, 12, 0.802865, 3.072005
64061, 17, 14, 0.789094, 3.174482
64061, 17, 16, 0.800860, 3.034566
64061, 17, 17, 0.799480, 2.958078
65084, 33, 2, 0.860380, 4.293028
65084, 33, 6, 0.880272, 3.009279
65084, 33, 10, 0.874783, 2.875574
65084, 33, 14, 0.880788, 2.651825
65084, 33, 18, 0.877049, 2.561255
65084, 33, 22, 0.862368, 2.711723
65084, 33, 26, 0.858739, 2.711951
65084, 33, 30, 0.842722, 2.766990
65084, 33, 33, 0.825933, 2.876389
69000, 9, 2, 0.794000, 2.941680
69000, 9, 3, 0.821169, 2.591868
69000, 9, 4, 0.826375, 2.537626
69000, 9, 5, 0.807024, 2.317098
69000, 9, 6, 0.813806, 2.204554
69000, 9, 7, 0.812558, 2.250611
69000, 9, 8, 0.809899, 2.170735
69000, 9, 9, 0.806444, 2.110048
69007, 20, 2, 0.795173, 3.571590
69007, 20, 4, 0.808464, 2.996201
69007, 20, 6, 0.800357, 2.992447
69007, 20, 8, 0.829143, 2.657578
69007, 20, 10, 0.833772, 2.673337
69007, 20, 12, 0.834418, 2.533437
69007, 20, 14, 0.834334, 2.485748
69007, 20, 16, 0.831661, 2.377763
69007, 20, 18, 0.809618, 2.604693
69007, 20, 20, 0.810770, 2.514685
69022, 3, 2, 0.505237, 2.264006
69022, 3, 3, 0.569921, 2.029969
70011, 4, 2, 0.380860, 2.373500
70011, 4, 3, 0.388458, 2.301553
70011, 4, 4, 0.372884, 2.403964
70090, 6, 2, 0.636399, 2.676997
70090, 6, 3, 0.598418, 2.713123
70090, 6, 4, 0.617847, 2.692502
70090, 6, 5, 0.532786, 2.804708
70090, 6, 6, 0.505969, 2.469922
71076, 29, 2, 0.744868, 4.294327
71076, 29, 5, 0.751240, 3.480673
71076, 29, 8, 0.757749, 3.332184
71076, 29, 11, 0.761052, 3.248983
71076, 29, 14, 0.757576, 3.270493
71076, 29, 17, 0.767706, 3.023435
71076, 29, 20, 0.761998, 3.069607
71076, 29, 23, 0.755146, 3.017855
71076, 29, 26, 0.753190, 3.002903
71076, 29, 29, 0.726464, 3.182073
71099, 28, 2, 0.827925, 4.227599
71099, 28, 5, 0.831331, 3.730719
71099, 28, 8, 0.844910, 3.254957
71099, 28, 11, 0.843218, 3.156354
71099, 28, 14, 0.843276, 3.175574
71099, 28, 17, 0.840787, 3.154782
71099, 28, 20, 0.836985, 3.098255
71099, 28, 23, 0.828550, 3.171346
71099, 28, 26, 0.828714, 3.068933
71099, 28, 28, 0.820426, 3.076338
77062, 11, 2, 0.620807, 3.732946
77062, 11, 4, 0.636357, 3.301845
77062, 11, 6, 0.637645, 3.156471
77062, 11, 8, 0.643328, 3.102661
77062, 11, 10, 0.640831, 3.008721
77062, 11, 11, 0.645005, 2.885882
78098, 21, 2, 0.814353, 3.995702
78098, 21, 5, 0.793937, 3.684687
78098, 21, 8, 0.799819, 3.446954
78098, 21, 11, 0.780532, 3.421298
78098, 21, 14, 0.801143, 3.429278
78098, 21, 17, 0.766161, 3.402232
78098, 21, 20, 0.720038, 3.368243
78098, 21, 21, 0.716264, 3.294851
79073, 16, 2, 0.811051, 3.845630
79073, 16, 4, 0.820177, 3.632759
79073, 16, 6, 0.824748, 3.134920
79073, 16, 8, 0.830368, 2.950617
79073, 16, 10, 0.805159, 3.118882
79073, 16, 12, 0.825313, 2.950670
79073, 16, 14, 0.791405, 2.927486
79073, 16, 16, 0.781552, 2.893697
80085, 23, 2, 0.803618, 3.118364
80085, 23, 5, 0.886280, 2.120182
80085, 23, 8, 0.938996, 1.557716
80085, 23, 11, 0.800829, 2.238434
80085, 23, 14, 0.796825, 2.159858
80085, 23, 17, 0.823122, 1.944979
80085, 23, 20, 0.790916, 2.215808
80085, 23, 23, 0.789438, 2.226653
80090, 15, 2, 0.595359, 4.067166
80090, 15, 4, 0.621908, 3.414120
80090, 15, 6, 0.638880, 3.065580
80090, 15, 8, 0.674131, 2.660520
80090, 15, 10, 0.641348, 2.869596
80090, 15, 12, 0.613705, 3.029400
80090, 15, 14, 0.627646, 2.863290
80090, 15, 15, 0.625631, 2.709464
8068, 9, 2, 0.668218, 2.359956
8068, 9, 3, 0.658910, 2.297223
8068, 9, 4, 0.681856, 2.085015
8068, 9, 5, 0.678355, 2.105285
8068, 9, 6, 0.690073, 1.908924
8068, 9, 7, 0.696120, 1.835540
8068, 9, 8, 0.695269, 1.779054
8068, 9, 9, 0.612152, 2.143403
81066, 24, 2, 0.718442, 3.720106
81066, 24, 5, 0.732260, 3.237271
81066, 24, 8, 0.756525, 2.786666
81066, 24, 11, 0.746578, 2.858854
81066, 24, 14, 0.729663, 2.878583
81066, 24, 17, 0.718335, 3.026547
81066, 24, 20, 0.708278, 3.058970
81066, 24, 23, 0.702136, 3.096582
81066, 24, 24, 0.701424, 3.006171
81090, 58, 2, 0.831277, 5.560368
81090, 58, 8, 0.845809, 3.949451
81090, 58, 14, 0.848393, 3.729950
81090, 58, 20, 0.850110, 3.497192
81090, 58, 26, 0.840048, 3.576444
81090, 58, 32, 0.838483, 3.561946
81090, 58, 38, 0.833041, 3.478441
81090, 58, 44, 0.831727, 3.527713
81090, 58, 50, 0.821313, 3.530726
81090, 58, 56, 0.815470, 3.540333
81090, 58, 58, 0.812233, 3.510016
81095, 25, 2, 0.769903, 3.987762
81095, 25, 5, 0.777244, 3.443246
81095, 25, 8, 0.777916, 3.254003
81095, 25, 11, 0.780681, 3.015481
81095, 25, 14, 0.766995, 3.050273
81095, 25, 17, 0.769613, 3.046170
81095, 25, 20, 0.755984, 3.069753
81095, 25, 23, 0.744836, 3.176556
81095, 25, 25, 0.748483, 3.068521
87015, 6, 2, 0.571437, 2.966430
87015, 6, 3, 0.586800, 2.833212
87015, 6, 4, 0.610641, 2.537944
87015, 6, 5, 0.619814, 2.269583
87015, 6, 6, 0.641950, 2.202511
92014, 46, 2, 0.785690, 4.814139
92014, 46, 7, 0.795309, 3.825966
92014, 46, 12, 0.799139, 3.630636
92014, 46, 17, 0.798335, 3.570200
92014, 46, 22, 0.796828, 3.555561
92014, 46, 27, 0.794816, 3.527336
92014, 46, 32, 0.787504, 3.546578
92014, 46, 37, 0.786247, 3.541505
92014, 46, 42, 0.783355, 3.544014
92014, 46, 46, 0.782696, 3.552871
94095, 24, 2, 0.735778, 5.084726
94095, 24, 5, 0.750069, 3.903658
94095, 24, 8, 0.753068, 3.793122
94095, 24, 11, 0.754481, 3.677811
94095, 24, 14, 0.753607, 3.559020
94095, 24, 17, 0.748751, 3.598219
94095, 24, 20, 0.745077, 3.576783
94095, 24, 23, 0.744684, 3.566672
94095, 24, 24, 0.744491, 3.552050
97010, 19, 2, 0.825097, 3.027086
97010, 19, 4, 0.865919, 2.206654
97010, 19, 6, 0.884860, 1.849645
97010, 19, 8, 0.896224, 1.733444
97010, 19, 10, 0.823764, 2.329737
97010, 19, 12, 0.830385, 2.221011
97010, 19, 14, 0.821915, 2.299573
97010, 19, 16, 0.824359, 2.274561
97010, 19, 18, 0.808872, 2.444158
97010, 19, 19, 0.802715, 2.364360
